AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.75_75_6.csv,N,,,N,,,N,,,Y,No,0.37027851946365453,N,Y,No,1.3152074852606386,N,,,N,,,N,2,0,0.2222222222222222,0.0
2_20_1.75_75_10.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_12.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_14.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_16.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_18.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_20.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_20_1.75_75_8.csv,N,,,Y,Yes,1.816000888976821,N,,,Y,No,0.27361772000790235,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_60_1.5_100_6.csv,N,,,Y,No,0.9784623239579417,N,,,Y,No,0.3154937640452852,N,Y,No,1.0984373871596735,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_40_0.75_100_6.csv,N,,,N,,,N,,,Y,No,0.09554104117473361,N,N,,,N,,,Y,No,0.4728316868268733,N,2,0,0.2222222222222222,0.0
