AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.25_125_8.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.0855468072601713,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_6.csv,Y,No,1.0592311690025162,N,N,N,,,Y,No,1.141795309032575,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_125_10.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_12.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_14.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_16.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_18.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_20.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_4.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_6.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_0.75_125_8.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_10.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_12.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_14.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_16.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_18.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_20.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_4.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_6.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_0.75_125_8.csv,Y,No,1.1051976732190414,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_120_0.75_100_4.csv,Y,No,1.028932971270082,N,N,N,,,Y,No,1.1612301103321978,N,,,N,2,0,0.2857142857142857,0.0
2_120_0.75_125_4.csv,Y,No,1.028932971270082,N,N,N,,,Y,No,1.1612301103321978,N,,,N,2,0,0.2857142857142857,0.0
2_120_0.75_75_4.csv,Y,No,1.028932971270082,N,N,N,,,Y,No,1.1612301103321978,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_100_10.csv,Y,No,1.067656346603005,N,N,N,,,Y,No,1.0919394003644944,N,,,N,2,0,0.2857142857142857,0.0
