Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5
1_20_2_150_14.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_150_20.csv,0.3715126933226539,0.01650825961993318,0.13994723678982912,No,,,,,,2_20_0.75_75_10.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_16.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_150_4.csv,0.3715126933226539,0.01650825961993318,0.13994723678982912,No,,,,,,2_20_0.75_75_12.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_18.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_150_6.csv,0.3715126933226539,0.01650825961993318,0.13994723678982912,No,,,,,,2_20_0.75_75_14.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_20.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_150_8.csv,0.3715126933226539,0.01650825961993318,0.13994723678982912,No,,,,,,2_20_0.75_75_16.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_4.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_10.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_20_0.75_75_18.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_6.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_12.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_20_0.75_75_20.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
1_20_2_150_8.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_14.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_20_0.75_75_8.csv,0.5348271780622955,0.01916008260386098,0.24655479324239457,No,,
3_20_2_150_10.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_16.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_20_0.75_75_4.csv,0.5312535593268147,0.023897187299140053,0.3075125611633299,No,,
3_20_2_150_12.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_18.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_200_6.csv,0.5386588224337221,0.028000613434723255,0.3603160591106864,No,,
3_20_2_150_14.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_20.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_175_6.csv,0.5386587876126328,0.04000842696415574,0.5148343899161008,Yes,,
3_20_2_150_16.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_6.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_150_6.csv,0.5386587772327204,0.05433079502336942,0.6991367527289477,Yes,,
3_20_2_150_18.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,1_60_0.75_50_8.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_125_4.csv,0.5373759709172914,0.044564128031188054,0.5734578289627552,Yes,,
3_20_2_150_20.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_50_10.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_100_4.csv,0.5373759702098395,0.0253083422374418,0.3256715128359005,No,,
3_20_2_150_4.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_50_12.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_50_4.csv,0.5373759702098395,0.0253083422374418,0.3256715128359005,No,,
3_20_2_150_6.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_50_14.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_80_0.75_75_4.csv,0.5373759702098395,0.0253083422374418,0.3256715128359005,No,,
3_20_2_150_8.csv,0.16627675,0.024743025594717652,0.06660075426621348,No,3_60_0.75_50_16.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_100_1_150_4.csv,0.5071404095998022,0.02969310573159501,0.3820953017656984,No,,
2_60_1.5_50_10.csv,0.1653878876,0.1793148725053687,0.482661496440316,No,3_60_0.75_50_18.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_100_1_125_4.csv,0.5071404119194998,0.026217001189596002,0.3373642714063194,No,,
2_60_1.5_75_10.csv,0.1653878876,0.1793148725053687,0.482661496440316,No,3_60_0.75_50_20.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_100_1_100_4.csv,0.5071404024995085,0.00840584430827994,0.1081676550307819,No,,
1_20_2_175_10.csv,0.16405015,0.02341523551082179,0.06302674425857956,No,3_60_0.75_50_6.csv,0.3713265994426064,-0.0074604960647371,-0.06324566207334566,No,,,,,,2_100_1_50_4.csv,0.5071404024995085,0.00840584430827994,0.1081676550307819,No,,
